pair_id,context_id,title_a,title_b,track_id_a,track_id_b,track_a_source_path,track_b_source_path,engine_decision_class,engine_recommendation_policy,engine_score,engine_confidence,engine_strategy,engine_blend_profile_auto,engine_blend_profile_explanation,engine_alternative_strategies,engine_standard_blend_allowed,engine_tempo_gate,engine_harmonic_gate,engine_tempo_feasibility,engine_tempo_relation,engine_harmonic_relation,engine_context_fit,engine_bass_conflict_risk,engine_vocal_clash_risk,engine_window_a_id,engine_window_a_type,engine_window_a(mm:ss),engine_window_b_id,engine_window_b_type,engine_window_b(mm:ss),engine_pair_window_a(mm:ss),engine_pair_window_b(mm:ss),engine_pair_score,engine_compatible_contexts,engine_policy_reasons,engine_risks,engine_warnings,dj_verdict(accept/review/reject),dj_mixability_rating,dj_transition_strategy,dj_comment
0b6db038bbd47b93__a749c305f32f7d51,,"Fold, cu.rve - Business (Original Mix)",AIROD - Rave Cycle (Original Mix),0b6db038bbd47b93,a749c305f32f7d51,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",data/raw/AIROD - Rave Cycle (Original Mix).mp3,non_standard_strategy_required,review_only,0.6495,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.4893,0.0959,0b6db038bbd47b93_tw1,bridge,2:11-2:27,a749c305f32f7d51_tw1,mix_in,0:00-0:09,2:11-2:27,0:00-0:09,2.0952,club_closing;club_opening;club_peak;festival_daytime,effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.56 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.49);harmonic risk 0.56 — unknown key move;effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.56 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
0b6db038bbd47b93__aaecfee7674ae3ed,,"Fold, cu.rve - Business (Original Mix)","TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",0b6db038bbd47b93,aaecfee7674ae3ed,"data/raw/Fold, cu.rve - Business (Original Mix).mp3","data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",review_required,review_only,0.6993,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.49 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,risky,,0.4893,0.1082,0b6db038bbd47b93_tw1,bridge,2:11-2:27,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,2:11-2:27,0:33-0:49,2.2018,club_closing;club_opening;club_peak;festival_daytime,harmonic risk 0.74 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.49);harmonic risk 0.74 — risky key move;harmonic risk 0.74 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
0b6db038bbd47b93__b2d3c5c17b5e26ac,,"Fold, cu.rve - Business (Original Mix)",Bodhi - 433Mhz (Original Mix),0b6db038bbd47b93,b2d3c5c17b5e26ac,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",data/raw/Bodhi - 433Mhz (Original Mix).mp3,reject_standard_blend,suppress,0.6587,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,phrase_aligned_blend;standard_blend;hard_cut,False,pass,fail,high,direct,risky,,0.4354,0.348,0b6db038bbd47b93_tw1,bridge,2:11-2:27,b2d3c5c17b5e26ac_tw2,mix_in,0:49-1:05,2:11-2:27,0:49-1:05,1.8308,club_opening;festival_daytime,harmonic clash risk 0.85 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.44);harmonic risk 0.85 — risky key move;harmonic clash risk 0.85 breaches the shared hard limit;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;shared rules suggest a non-standard exit instead of a standard blend",,,,
0b6db038bbd47b93__deb940c4a6052fed,,"Fold, cu.rve - Business (Original Mix)",Jorg Kuning - Mercedes (Original Mix),0b6db038bbd47b93,deb940c4a6052fed,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,reject_standard_blend,suppress,0.6335,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,short_blend;hard_cut,False,pass,fail,medium,direct,risky,,0.4893,0.2641,0b6db038bbd47b93_tw1,bridge,2:11-2:27,deb940c4a6052fed_tw1,mix_in,0:03-0:19,2:11-2:27,0:03-0:19,1.9988,club_opening;festival_daytime,harmonic clash risk 0.80 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.49);harmonic risk 0.80 — risky key move;harmonic clash risk 0.80 breaches the shared hard limit;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined; shared rules suggest a non-standard exit",,,,
0b6db038bbd47b93__e3b089eb3589fe94,,"Fold, cu.rve - Business (Original Mix)",Muskila - YARAO (Original Mix),0b6db038bbd47b93,e3b089eb3589fe94,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",data/raw/Muskila - YARAO (Original Mix).mp3,reject_standard_blend,suppress,0.6866,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,phrase_aligned_blend;standard_blend;hard_cut,False,pass,fail,high,direct,risky,,0.4893,0.1605,0b6db038bbd47b93_tw1,bridge,2:11-2:27,e3b089eb3589fe94_tw2,mix_in,0:00-0:16,2:11-2:27,0:00-0:16,2.0252,club_opening;festival_daytime,harmonic clash risk 0.76 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.49);harmonic risk 0.76 — risky key move;harmonic clash risk 0.76 breaches the shared hard limit;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;shared rules suggest a non-standard exit instead of a standard blend",,,,
0b6db038bbd47b93__ecf64aa98ccd4467,,"Fold, cu.rve - Business (Original Mix)",Bicep - CHROMA 004 ROLA (Original Mix),0b6db038bbd47b93,ecf64aa98ccd4467,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,reject_standard_blend,suppress,0.5378,0.62,reset,plain_blend,Auto mode falls back to plain blend because the engine prefers reset over a standard overlap.,echo_out;hard_cut,False,fail,fail,low,direct,risky,,0.4893,0.2477,0b6db038bbd47b93_tw1,bridge,2:11-2:27,ecf64aa98ccd4467_tw2,mix_in,0:00-0:09,2:11-2:27,0:00-0:09,1.9139,club_opening;festival_daytime,extreme BPM jump 32.7% breaches the shared hard limit;harmonic clash risk 0.80 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.49);harmonic risk 0.80 — risky key move;extreme BPM jump 32.7% breaches the shared hard limit;harmonic clash risk 0.80 breaches the shared hard limit;tempo gate failed — reject standard blend;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
0b6db038bbd47b93__fea8b371ffd2adc5,,"Fold, cu.rve - Business (Original Mix)",Povoa - Hacked Lime (Original Mix),0b6db038bbd47b93,fea8b371ffd2adc5,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",data/raw/Povoa - Hacked Lime (Original Mix).mp3,non_standard_strategy_required,review_only,0.6305,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.4808,0.2431,0b6db038bbd47b93_tw1,bridge,2:11-2:27,fea8b371ffd2adc5_tw2,mix_in,0:08-0:24,2:11-2:27,0:08-0:24,1.8824,club_opening;club_peak;festival_daytime,effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.59 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.59 — unknown key move;effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.59 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
0d74f481c29d23c7__06987e170b8722e1,,Butch - Schlecker (Original Mix),BRUX (AUS) - Pull The Trigger (Original Mix),0d74f481c29d23c7,06987e170b8722e1,data/raw/Butch - Schlecker (Original Mix).mp3,data/raw/BRUX (AUS) - Pull The Trigger (Original Mix).mp3,non_standard_strategy_required,review_only,0.5494,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,hard_cut;reset,False,strategy_dependent,review,low,direct,unknown,,0.398,0.3348,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,06987e170b8722e1_tw2,mix_in,0:00-0:13,6:12-6:22,0:00-0:13,1.6231,club_opening;festival_daytime,large BPM jump 10.8% rejects a standard blend;harmonic risk 0.60 needs masking or careful transition timing;shared rules require manual review,harmonic risk 0.60 — unknown key move;large BPM jump 10.8% rejects a standard blend;harmonic risk 0.60 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;large BPM jump — treat as a transition move, not a standard blend; shared rules suggest a non-standard exit",,,,
0d74f481c29d23c7__0b6db038bbd47b93,,Butch - Schlecker (Original Mix),"Fold, cu.rve - Business (Original Mix)",0d74f481c29d23c7,0b6db038bbd47b93,data/raw/Butch - Schlecker (Original Mix).mp3,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",reject_standard_blend,suppress,0.5122,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,hard_cut;reset,False,strategy_dependent,fail,low,direct,risky,,0.398,0.348,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,0b6db038bbd47b93_tw3,mix_in,0:17-0:33,6:12-6:22,0:17-0:33,1.4555,club_opening;festival_daytime,large BPM jump 10.8% rejects a standard blend;harmonic clash risk 0.84 breaches the shared hard limit;phrase alignment 0.43 needs review;shared hard block triggered recommendation suppression,weak phrase alignment (0.43);harmonic risk 0.84 — risky key move;large BPM jump 10.8% rejects a standard blend;harmonic clash risk 0.84 breaches the shared hard limit;phrase alignment 0.43 needs review;tempo relation requires a non-standard transition strategy;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;large BPM jump — treat as a transition move, not a standard blend; shared rules suggest a non-standard exit",,,,
0d74f481c29d23c7__4056c8ee53cfb090,,Butch - Schlecker (Original Mix),"Oscar Farrell, Mount XLR - Mod Break (Original Mix)",0d74f481c29d23c7,4056c8ee53cfb090,data/raw/Butch - Schlecker (Original Mix).mp3,"data/raw/Oscar Farrell, Mount XLR - Mod Break (Original Mix).mp3",review_required,review_only,0.6607,0.69,phrase_aligned_blend,contour_blend,Auto mode selects contour blend because vocal or mid exposure 0.29 favors a shaped overlap.,short_blend;echo_out,True,pass,pass,medium,direct,adjacent_same_mode,,0.398,0.2867,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,4056c8ee53cfb090_tw1,mix_in,1:20-1:36,6:12-6:22,1:20-1:36,1.9804,club_closing;club_opening;club_peak;festival_daytime,shared rules require manual review,,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;tempo gap is above easy-blend range — keep the overlap disciplined;conflicting descriptors — interpretation is unstable",,,,
0d74f481c29d23c7__48c18f8c79fc588e,,Butch - Schlecker (Original Mix),"Mala, Magugu - Militant Don (Vocal)",0d74f481c29d23c7,48c18f8c79fc588e,data/raw/Butch - Schlecker (Original Mix).mp3,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",non_standard_strategy_required,review_only,0.5645,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,hard_cut;reset,False,strategy_dependent,pass,low,direct,relative_major_minor,,0.398,0.2722,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,48c18f8c79fc588e_tw1,mix_in,0:16-0:32,6:12-6:22,0:16-0:32,1.7042,club_opening;festival_daytime,large BPM jump 10.8% rejects a standard blend;shared rules require manual review,large BPM jump 10.8% rejects a standard blend;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;large BPM jump — treat as a transition move, not a standard blend; shared rules suggest a non-standard exit",,,,
0d74f481c29d23c7__76609e489f01f9de,,Butch - Schlecker (Original Mix),Rohaan - Got No _3 (Original Mix),0d74f481c29d23c7,76609e489f01f9de,data/raw/Butch - Schlecker (Original Mix).mp3,data/raw/Rohaan - Got No _3 (Original Mix).mp3,non_standard_strategy_required,review_only,0.5319,0.69,break_transition,plain_blend,Auto mode falls back to plain blend because the engine prefers break transition over a standard overlap.,hard_cut;reset;echo_out,False,strategy_dependent,review,low,direct,unknown,,0.398,0.3596,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,76609e489f01f9de_tw1,bridge,1:31-1:47,6:12-6:22,1:31-1:47,1.506,club_closing;club_opening;club_peak;festival_daytime,large BPM jump 10.8% rejects a standard blend;harmonic risk 0.64 needs masking or careful transition timing;shared rules require manual review,harmonic risk 0.64 — unknown key move;large BPM jump 10.8% rejects a standard blend;harmonic risk 0.64 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;large BPM jump — treat as a transition move, not a standard blend; shared rules suggest a non-standard exit",,,,
